time,iso8601Time,brightness,humidity,rain,temperature,uptime,voltage
2023/6/21 16:14,2023-06-21T16:14:54.679+09:00,982,36,2.81,32,81840,0.25
2023/6/21 16:25,2023-06-21T16:25:01.044+09:00,982,37,2.81,31.3,82446,0.232
2023/6/21 16:35,2023-06-21T16:35:10.422+09:00,984,38,2.81,30.9,83051,0.25
2023/6/21 16:45,2023-06-21T16:45:16.701+09:00,984,38,2.81,30.4,83660,0.232
2023/6/21 16:55,2023-06-21T16:55:26.610+09:00,984,40,2.81,29.9,84269,0.238
2023/6/21 17:05,2023-06-21T17:05:32.920+09:00,983,39,2.81,29.3,84875,0.256
2023/6/21 17:15,2023-06-21T17:15:39.254+09:00,983,41,2.81,28.2,85480,0.238
2023/6/21 17:25,2023-06-21T17:25:45.650+09:00,982,43,2.81,27.7,86086,0.256
2023/6/21 17:35,2023-06-21T17:35:51.885+09:00,984,43,2.81,27,86691,0.238
2023/6/21 17:36,2023-06-21T17:36:13.466+09:00,983,44,2.81,26.4,15,0.25
2023/6/21 17:46,2023-06-21T17:46:19.967+09:00,982,44,2.81,26.4,620,0.25
2023/6/21 17:56,2023-06-21T17:56:26.126+09:00,984,44,2.81,25.8,1226,0.269
2023/6/21 18:06,2023-06-21T18:06:32.276+09:00,984,45,2.81,25.4,1831,0.25
2023/6/21 18:16,2023-06-21T18:16:38.862+09:00,979,45,2.81,25,2437,0.269
2023/6/21 18:26,2023-06-21T18:26:44.947+09:00,983,45,2.81,24.7,3043,0.262
2023/6/21 18:36,2023-06-21T18:36:54.793+09:00,982,46,2.81,24.2,3652,0.232
2023/6/21 18:47,2023-06-21T18:47:04.623+09:00,982,48,2.81,23.3,4261,0.262
2023/6/21 18:57,2023-06-21T18:57:10.379+09:00,983,49,2.81,22.5,4866,0.269
2023/6/21 19:07,2023-06-21T19:07:16.545+09:00,979,51,2.81,21.9,5471,0.238
2023/6/21 19:17,2023-06-21T19:17:26.360+09:00,982,52,2.81,21.3,6081,0.256
2023/6/21 19:27,2023-06-21T19:27:32.607+09:00,979,52,2.81,20.8,6686,0.269
2023/6/21 19:37,2023-06-21T19:37:42.448+09:00,980,55,2.81,20.3,7295,0.262
2023/6/21 19:47,2023-06-21T19:47:48.774+09:00,980,56,2.81,20,7901,0.256
2023/6/21 19:57,2023-06-21T19:57:55.015+09:00,979,58,2.81,19.6,8506,0.269
2023/6/21 20:08,2023-06-21T20:08:01.248+09:00,981,61,2.81,19.5,9112,0.293
2023/6/21 20:18,2023-06-21T20:18:07.485+09:00,979,62,2.81,19.3,9718,0.281
2023/6/21 20:28,2023-06-21T20:28:17.334+09:00,980,64,2.81,19.1,10327,0.269
2023/6/21 20:38,2023-06-21T20:38:23.600+09:00,984,64,2.81,18.8,10932,0.269
2023/6/21 20:48,2023-06-21T20:48:33.417+09:00,980,65,2.81,18.5,11542,0.238
2023/6/21 20:58,2023-06-21T20:58:39.478+09:00,980,67,2.81,18.3,12147,0.269
2023/6/21 21:08,2023-06-21T21:08:45.731+09:00,979,69,2.81,18,12753,0.269
2023/6/21 21:18,2023-06-21T21:18:51.885+09:00,979,71,2.81,17.8,13358,0.25
2023/6/21 21:28,2023-06-21T21:28:58.041+09:00,977,73,2.81,17.3,13964,0.269
2023/6/21 21:39,2023-06-21T21:39:04.118+09:00,980,76,2.81,16.9,14569,0.269
2023/6/21 21:49,2023-06-21T21:49:10.206+09:00,980,80,2.81,16.7,15175,0.262
2023/6/21 21:59,2023-06-21T21:59:16.696+09:00,977,83,2.81,16.4,15780,0.275
2023/6/21 22:09,2023-06-21T22:09:22.929+09:00,980,85,2.81,16.2,16386,0.25
2023/6/21 22:19,2023-06-21T22:19:29.009+09:00,979,88,2.81,15.9,16991,0.269
2023/6/21 22:29,2023-06-21T22:29:35.103+09:00,977,90,2.81,15.7,17597,0.262
2023/6/21 22:39,2023-06-21T22:39:45.014+09:00,977,91,2.81,15.6,18206,0.262
2023/6/21 22:49,2023-06-21T22:49:51.408+09:00,979,91,2.81,15.4,18812,0.238
2023/6/21 22:59,2023-06-21T22:59:57.499+09:00,979,93,2.81,15.3,19417,0.25
2023/6/21 23:10,2023-06-21T23:10:03.572+09:00,980,94,2.81,15,20023,0.262
2023/6/21 23:20,2023-06-21T23:20:09.657+09:00,979,95,2.81,15,20628,0.281
2023/6/21 23:30,2023-06-21T23:30:15.726+09:00,979,95,2.81,14.8,21234,0.269
2023/6/21 23:40,2023-06-21T23:40:22.205+09:00,975,95,2.81,14.7,21839,0.269
2023/6/21 23:50,2023-06-21T23:50:30.366+09:00,979,95,2.81,14.5,22447,0.238
2023/6/22 0:00,2023-06-22T00:00:36.522+09:00,977,96,2.81,14.4,23053,0.25
2023/6/22 0:10,2023-06-22T00:10:42.677+09:00,979,95,2.81,14.4,23658,0.269
2023/6/22 0:20,2023-06-22T00:20:49.330+09:00,980,94,2.81,14.3,24264,0.262
2023/6/22 0:30,2023-06-22T00:30:59.010+09:00,980,95,2.81,14.4,24873,0.281
2023/6/22 0:41,2023-06-22T00:41:05.086+09:00,982,94,2.81,14.4,25479,0.275
2023/6/22 0:51,2023-06-22T00:51:11.575+09:00,979,94,2.81,14.3,26084,0.262
2023/6/22 1:01,2023-06-22T01:01:17.558+09:00,979,94,2.81,14.3,26690,0.262
2023/6/22 1:11,2023-06-22T01:11:24.716+09:00,982,95,2.81,14.4,27295,0.269
2023/6/22 1:21,2023-06-22T01:21:31.011+09:00,979,93,2.81,14.4,27902,0.256
2023/6/22 1:31,2023-06-22T01:31:37.179+09:00,979,92,2.81,14.5,28508,0.281
2023/6/22 1:41,2023-06-22T01:41:47.008+09:00,979,90,2.81,14.5,29117,0.281
2023/6/22 1:51,2023-06-22T01:51:53.078+09:00,980,90,2.81,14.5,29722,0.275
2023/6/22 2:01,2023-06-22T02:01:59.247+09:00,980,89,2.81,14.4,30328,0.238
2023/6/22 2:12,2023-06-22T02:12:07.413+09:00,979,89,2.81,14.3,30935,0.262
2023/6/22 2:22,2023-06-22T02:22:13.568+09:00,982,89,2.81,14.4,31541,0.262
2023/6/22 2:32,2023-06-22T02:32:19.727+09:00,978,89,2.81,14.5,32147,0.281
2023/6/22 2:42,2023-06-22T02:42:25.805+09:00,980,90,2.81,14.6,32752,0.25
2023/6/22 2:52,2023-06-22T02:52:31.960+09:00,976,90,2.81,14.6,33357,0.269
2023/6/22 3:02,2023-06-22T03:02:38.132+09:00,982,90,2.81,14.5,33963,0.25
2023/6/22 3:12,2023-06-22T03:12:44.227+09:00,980,91,2.81,14.5,34569,0.269
2023/6/22 3:22,2023-06-22T03:22:50.369+09:00,979,91,2.81,14.3,35174,0.269
2023/6/22 3:32,2023-06-22T03:32:56.447+09:00,980,92,2.81,14.1,35780,0.262
2023/6/22 3:43,2023-06-22T03:43:02.622+09:00,980,93,2.81,13.9,36385,0.262
2023/6/22 3:53,2023-06-22T03:53:08.704+09:00,980,94,2.81,13.6,36991,0.281
2023/6/22 4:03,2023-06-22T04:03:14.763+09:00,979,96,2.81,13.4,37596,0.262
2023/6/22 4:13,2023-06-22T04:13:20.933+09:00,976,97,2.81,13.3,38201,0.25
2023/6/22 4:23,2023-06-22T04:23:27.095+09:00,984,98,2.81,13.3,38807,0.275
2023/6/22 4:33,2023-06-22T04:33:36.884+09:00,984,98,2.81,13.4,39416,0.238
2023/6/22 4:43,2023-06-22T04:43:43.024+09:00,984,98,2.81,13.7,40022,0.238
2023/6/22 4:53,2023-06-22T04:53:49.090+09:00,984,92,2.81,15.4,40627,0.238
2023/6/22 5:03,2023-06-22T05:03:55.243+09:00,983,87,2.81,16.5,41233,0.238
2023/6/22 5:14,2023-06-22T05:14:01.323+09:00,979,83,2.81,17.8,41838,0.269
2023/6/22 5:24,2023-06-22T05:24:07.490+09:00,984,77,2.81,19.2,42444,0.256
2023/6/22 5:34,2023-06-22T05:34:17.331+09:00,979,76,2.81,19.4,43053,0.238
2023/6/22 5:44,2023-06-22T05:44:27.090+09:00,984,74,2.81,19.9,43662,0.269
2023/6/22 5:54,2023-06-22T05:54:33.245+09:00,984,71,2.81,20.9,44268,0.238
2023/6/22 6:04,2023-06-22T06:04:39.412+09:00,984,70,2.81,21.5,44873,0.244
2023/6/22 6:14,2023-06-22T06:14:45.577+09:00,982,64,2.81,23,45479,0.232
2023/6/22 6:24,2023-06-22T06:24:51.730+09:00,984,61,2.81,24,46084,0.244
2023/6/22 6:34,2023-06-22T06:34:57.886+09:00,981,60,2.81,24.4,46690,0.25
2023/6/22 6:45,2023-06-22T06:45:04.046+09:00,981,57,2.81,25.2,47295,0.25
2023/6/22 6:55,2023-06-22T06:55:10.291+09:00,984,56,2.81,25.8,47900,0.25
2023/6/22 7:05,2023-06-22T07:05:16.538+09:00,983,54,2.81,26.6,48506,0.238
2023/6/22 7:15,2023-06-22T07:15:22.687+09:00,985,53,2.81,27.2,49112,0.25
2023/6/22 7:25,2023-06-22T07:25:28.847+09:00,982,52,2.81,27.5,49717,0.244
2023/6/22 7:35,2023-06-22T07:35:35.254+09:00,979,51,2.81,28,50322,0.226
2023/6/22 7:45,2023-06-22T07:45:41.405+09:00,983,51,2.81,28.2,50928,0.256
2023/6/22 7:55,2023-06-22T07:55:47.728+09:00,984,49,2.81,28.9,51534,0.232
2023/6/22 8:05,2023-06-22T08:05:54.130+09:00,984,50,2.81,29.4,52139,0.238
2023/6/22 8:16,2023-06-22T08:16:00.690+09:00,983,47,2.81,29,52745,0.244
2023/6/22 8:26,2023-06-22T08:26:06.922+09:00,984,49,2.81,29.1,53351,0.244
2023/6/22 8:36,2023-06-22T08:36:13.170+09:00,984,46,2.81,30,53956,0.244
2023/6/22 8:46,2023-06-22T08:46:19.339+09:00,979,44,2.81,30.4,54562,0.238
2023/6/22 8:56,2023-06-22T08:56:25.567+09:00,983,45,2.81,30.4,55167,0.25
2023/6/22 9:06,2023-06-22T09:06:31.799+09:00,985,42,2.81,31.8,55773,0.25
2023/6/22 9:16,2023-06-22T09:16:38.200+09:00,982,43,2.81,32,56378,0.238
2023/6/22 9:26,2023-06-22T09:26:44.286+09:00,983,43,2.81,31.6,56984,0.238
2023/6/22 9:36,2023-06-22T09:36:50.518+09:00,982,41,2.81,32,57589,0.244
2023/6/22 9:46,2023-06-22T09:46:56.771+09:00,984,41,2.81,31.7,58195,0.238
2023/6/22 9:57,2023-06-22T09:57:03.099+09:00,985,41,2.81,32.2,58800,0.238
2023/6/22 10:07,2023-06-22T10:07:09.344+09:00,985,41,2.81,31.7,59406,0.232
2023/6/22 10:17,2023-06-22T10:17:19.259+09:00,982,41,2.81,31.2,60015,0.244
2023/6/22 10:27,2023-06-22T10:27:25.750+09:00,984,41,2.81,31,60621,0.244
2023/6/22 10:37,2023-06-22T10:37:35.587+09:00,984,41,2.81,31.6,61230,0.25
2023/6/22 10:47,2023-06-22T10:47:45.495+09:00,986,41,2.81,31.2,61839,0.226
2023/6/22 10:57,2023-06-22T10:57:51.798+09:00,982,40,2.81,31.9,62445,0.244
2023/6/22 11:07,2023-06-22T11:07:58.128+09:00,982,40,2.81,31.5,63050,0.232
2023/6/22 11:18,2023-06-22T11:18:04.534+09:00,982,40,2.81,31.7,63656,0.238
2023/6/22 11:28,2023-06-22T11:28:10.845+09:00,985,40,2.81,31.4,64261,0.232
2023/6/22 11:38,2023-06-22T11:38:17.104+09:00,985,40,2.81,31,64867,0.244
2023/6/22 11:48,2023-06-22T11:48:27.009+09:00,984,41,2.81,30.9,65476,0.244
2023/6/22 11:58,2023-06-22T11:58:33.383+09:00,982,41,2.81,30.5,66082,0.238
2023/6/22 12:08,2023-06-22T12:08:40.128+09:00,983,42,2.81,30,66688,0.25
2023/6/22 12:18,2023-06-22T12:18:46.371+09:00,982,43,2.81,30.1,67293,0.244
2023/6/22 12:28,2023-06-22T12:28:52.528+09:00,984,44,2.81,29.9,67899,0.238
2023/6/22 12:38,2023-06-22T12:38:58.775+09:00,982,46,2.81,29.2,68504,0.238
2023/6/22 12:49,2023-06-22T12:49:04.870+09:00,980,47,2.81,28.9,69110,0.244
2023/6/22 12:59,2023-06-22T12:59:15.410+09:00,984,49,2.81,27.9,69719,0.244
2023/6/22 13:09,2023-06-22T13:09:21.564+09:00,981,48,2.81,27.1,70325,0.25
2023/6/22 13:19,2023-06-22T13:19:27.735+09:00,982,48,2.81,26.5,70930,0.238
2023/6/22 13:29,2023-06-22T13:29:33.879+09:00,982,51,2.81,26.1,71536,0.238
2023/6/22 13:39,2023-06-22T13:39:40.057+09:00,985,53,2.81,26.2,72141,0.25
2023/6/22 13:49,2023-06-22T13:49:46.205+09:00,984,52,2.81,26.4,72747,0.25
2023/6/22 13:59,2023-06-22T13:59:52.441+09:00,984,52,2.81,26.4,73352,0.25
2023/6/22 14:10,2023-06-22T14:10:02.214+09:00,981,53,2.81,26.5,73961,0.238
2023/6/22 14:20,2023-06-22T14:20:11.968+09:00,985,53,2.81,26.2,74570,0.244
2023/6/22 14:30,2023-06-22T14:30:18.126+09:00,984,53,2.81,26.1,75176,0.238
2023/6/22 14:40,2023-06-22T14:40:24.290+09:00,982,54,2.81,25.8,75781,0.232
2023/6/22 14:50,2023-06-22T14:50:34.041+09:00,984,53,2.81,25.7,76390,0.269
2023/6/22 15:00,2023-06-22T15:00:40.295+09:00,982,53,2.81,25.5,76996,0.244
2023/6/22 15:10,2023-06-22T15:10:46.612+09:00,979,54,2.81,25.3,77601,0.238
2023/6/22 15:20,2023-06-22T15:20:52.772+09:00,982,55,2.81,24.9,78207,0.25
2023/6/22 15:30,2023-06-22T15:30:59.010+09:00,984,56,2.81,24.7,78812,0.238
2023/6/22 15:41,2023-06-22T15:41:05.817+09:00,982,57,2.81,24.6,79418,0.256
2023/6/22 15:51,2023-06-22T15:51:12.050+09:00,982,58,2.81,24.6,80024,0.238
2023/6/22 16:01,2023-06-22T16:01:18.298+09:00,982,59,2.81,24.2,80630,0.269
2023/6/22 16:11,2023-06-22T16:11:24.450+09:00,982,59,2.81,24,81235,0.226
2023/6/22 16:21,2023-06-22T16:21:30.607+09:00,982,60,2.81,23.6,81841,0.256
2023/6/22 16:31,2023-06-22T16:31:36.860+09:00,985,60,2.81,23.6,82446,0.256
2023/6/22 16:41,2023-06-22T16:41:43.007+09:00,982,60,2.81,23.3,83052,0.25
2023/6/22 16:51,2023-06-22T16:51:49.335+09:00,984,62,2.81,23.1,83657,0.238
2023/6/22 17:01,2023-06-22T17:01:55.583+09:00,984,63,2.81,22.8,84263,0.25
2023/6/22 17:12,2023-06-22T17:12:01.729+09:00,984,64,2.81,22.3,84868,0.256
2023/6/22 17:22,2023-06-22T17:22:07.889+09:00,982,64,2.81,21.9,85474,0.25
2023/6/22 17:32,2023-06-22T17:32:14.071+09:00,982,66,2.81,21.7,86079,0.238
2023/6/22 17:42,2023-06-22T17:42:23.811+09:00,980,66,2.81,21.5,86688,0.262
2023/6/22 17:42,2023-06-22T17:42:46.190+09:00,981,67,2.81,21.3,16,0.244
2023/6/22 17:52,2023-06-22T17:52:52.363+09:00,982,68,2.81,21.3,621,0.25
2023/6/22 18:02,2023-06-22T18:02:58.518+09:00,979,68,2.81,21.2,1226,0.238
2023/6/22 18:13,2023-06-22T18:13:04.686+09:00,982,69,2.81,21.1,1832,0.25
2023/6/22 18:23,2023-06-22T18:23:14.463+09:00,982,70,2.81,20.9,2441,0.25
2023/6/22 18:33,2023-06-22T18:33:20.925+09:00,981,71,2.81,20.6,3047,0.262
2023/6/22 18:43,2023-06-22T18:43:27.153+09:00,984,72,2.81,20.5,3652,0.238
2023/6/22 18:53,2023-06-22T18:53:33.420+09:00,981,72,2.81,20.3,4258,0.269
2023/6/22 19:03,2023-06-22T19:03:43.165+09:00,980,72,2.81,20.1,4867,0.262
2023/6/22 19:13,2023-06-22T19:13:49.409+09:00,979,73,2.81,19.9,5473,0.25
2023/6/22 19:23,2023-06-22T19:23:55.563+09:00,981,74,2.81,19.7,6078,0.25
2023/6/22 19:34,2023-06-22T19:34:01.722+09:00,977,75,2.81,19.5,6684,0.262
2023/6/22 19:44,2023-06-22T19:44:07.879+09:00,977,76,2.81,19.3,7289,0.262
2023/6/22 19:54,2023-06-22T19:54:14.130+09:00,979,78,2.81,19.1,7895,0.25
2023/6/22 20:04,2023-06-22T20:04:20.284+09:00,977,78,2.81,19,8500,0.262
2023/6/22 20:14,2023-06-22T20:14:26.443+09:00,982,78,2.81,18.8,9106,0.256
2023/6/22 20:24,2023-06-22T20:24:32.763+09:00,982,79,2.81,18.8,9711,0.262
2023/6/22 20:34,2023-06-22T20:34:38.998+09:00,980,81,2.81,18.7,10317,0.25
2023/6/22 20:44,2023-06-22T20:44:45.174+09:00,980,80,2.81,18.6,10922,0.262
2023/6/22 20:54,2023-06-22T20:54:51.403+09:00,978,81,2.81,18.4,11528,0.256
2023/6/22 21:04,2023-06-22T21:04:57.562+09:00,977,82,2.81,18.2,12134,0.238
2023/6/22 21:15,2023-06-22T21:15:05.821+09:00,979,82,2.81,18.1,12741,0.275
2023/6/22 21:25,2023-06-22T21:25:15.564+09:00,980,83,2.81,18.1,13350,0.244
2023/6/22 21:35,2023-06-22T21:35:21.724+09:00,980,83,2.81,18.1,13956,0.238
2023/6/22 21:45,2023-06-22T21:45:27.802+09:00,975,83,2.81,18.1,14561,0.25
2023/6/22 21:55,2023-06-22T21:55:33.967+09:00,979,82,2.81,18.1,15167,0.293
2023/6/22 22:05,2023-06-22T22:05:40.171+09:00,979,82,2.81,18.1,15772,0.281
2023/6/22 22:15,2023-06-22T22:15:46.288+09:00,980,82,2.81,18,16378,0.275
2023/6/22 22:25,2023-06-22T22:25:52.366+09:00,978,83,2.81,17.9,16983,0.281
2023/6/22 22:36,2023-06-22T22:36:02.207+09:00,978,82,2.81,17.9,17592,0.262
2023/6/22 22:46,2023-06-22T22:46:08.364+09:00,979,83,2.81,17.7,18198,0.275
2023/6/22 22:56,2023-06-22T22:56:14.519+09:00,978,84,2.81,17.5,18803,0.281
2023/6/22 23:06,2023-06-22T23:06:20.760+09:00,979,84,2.81,17.5,19409,0.293
2023/6/22 23:16,2023-06-22T23:16:26.843+09:00,976,84,2.81,17.5,20015,0.281
2023/6/22 23:26,2023-06-22T23:26:32.980+09:00,980,84,2.81,17.5,20620,0.262
2023/6/22 23:36,2023-06-22T23:36:38.993+09:00,978,84,2.81,17.3,21225,0.269
2023/6/22 23:46,2023-06-22T23:46:45.238+09:00,980,85,2.81,17.2,21831,0.293
2023/6/22 23:56,2023-06-22T23:56:51.406+09:00,978,86,2.81,17,22436,0.269
2023/6/23 0:06,2023-06-23T00:06:57.502+09:00,978,86,2.81,16.8,23042,0.262
2023/6/23 0:17,2023-06-23T00:17:03.646+09:00,979,86,2.81,16.6,23647,0.262
2023/6/23 0:27,2023-06-23T00:27:09.810+09:00,979,86,2.81,16.4,24253,0.262
2023/6/23 0:37,2023-06-23T00:37:15.886+09:00,980,87,2.81,16.2,24858,0.262
2023/6/23 0:47,2023-06-23T00:47:21.967+09:00,978,88,2.81,16.1,25464,0.262
2023/6/23 0:57,2023-06-23T00:57:28.044+09:00,978,87,2.81,16,26069,0.281
2023/6/23 1:07,2023-06-23T01:07:34.199+09:00,977,88,2.81,15.8,26675,0.262
2023/6/23 1:17,2023-06-23T01:17:40.281+09:00,980,85,2.81,15.8,27280,0.275
2023/6/23 1:27,2023-06-23T01:27:46.361+09:00,977,88,2.81,15.8,27886,0.269
2023/6/23 1:37,2023-06-23T01:37:52.432+09:00,979,89,2.81,15.6,28491,0.287
2023/6/23 1:47,2023-06-23T01:47:58.520+09:00,977,90,2.81,15.6,29097,0.262
2023/6/23 1:58,2023-06-23T01:58:04.601+09:00,978,94,2.81,15.8,29702,0.256
2023/6/23 2:08,2023-06-23T02:08:14.289+09:00,977,95,2.81,15.6,30311,0.262
2023/6/23 2:18,2023-06-23T02:18:20.449+09:00,979,95,2.81,15.4,30917,0.262
2023/6/23 2:28,2023-06-23T02:28:26.532+09:00,979,96,2.81,15.3,31522,0.281
2023/6/23 2:38,2023-06-23T02:38:32.684+09:00,975,97,2.81,15.2,32128,0.262
2023/6/23 2:48,2023-06-23T02:48:38.767+09:00,977,97,2.81,15.2,32733,0.262
2023/6/23 2:58,2023-06-23T02:58:44.846+09:00,975,97,2.81,15.2,33339,0.262
2023/6/23 3:08,2023-06-23T03:08:50.926+09:00,980,97,2.81,15.2,33944,0.262
2023/6/23 3:18,2023-06-23T03:18:57.007+09:00,979,97,2.81,15.2,34550,0.25
2023/6/23 3:29,2023-06-23T03:29:03.096+09:00,979,96,2.81,15,35155,0.269
2023/6/23 3:39,2023-06-23T03:39:09.819+09:00,979,95,2.81,14.7,35761,0.262
2023/6/23 3:49,2023-06-23T03:49:19.576+09:00,980,97,2.81,14.7,36370,0.269
2023/6/23 3:59,2023-06-23T03:59:25.808+09:00,984,94,2.81,14.5,36976,0.275
2023/6/23 4:09,2023-06-23T04:09:35.481+09:00,977,95,2.81,14.4,37585,0.262
2023/6/23 4:19,2023-06-23T04:19:41.564+09:00,980,96,2.81,14.3,38190,0.262
2023/6/23 4:29,2023-06-23T04:29:47.727+09:00,978,96,2.81,14.2,38796,0.262
2023/6/23 4:39,2023-06-23T04:39:53.806+09:00,978,94,2.81,14.3,39401,0.269
2023/6/23 4:49,2023-06-23T04:49:59.879+09:00,980,92,2.81,14.2,40007,0.25
2023/6/23 5:00,2023-06-23T05:00:05.958+09:00,979,91,2.81,14.4,40612,0.269
2023/6/23 5:10,2023-06-23T05:10:14.931+09:00,982,94,2.81,14.8,41218,0.25
2023/6/23 5:20,2023-06-23T05:20:21.001+09:00,983,91,2.81,15.2,41826,0.269
2023/6/23 5:30,2023-06-23T05:30:27.328+09:00,979,89,2.81,15.8,42432,0.269
2023/6/23 5:40,2023-06-23T05:40:33.487+09:00,979,88,2.81,16.2,43037,0.262
2023/6/23 5:50,2023-06-23T05:50:39.570+09:00,979,87,2.81,16.4,43643,0.256
2023/6/23 6:00,2023-06-23T06:00:49.231+09:00,979,86,2.81,16.8,44252,0.262
2023/6/23 6:10,2023-06-23T06:10:55.478+09:00,982,85,2.81,17.5,44857,0.238
2023/6/23 6:21,2023-06-23T06:21:01.658+09:00,979,83,2.81,18.4,45463,0.269
2023/6/23 6:31,2023-06-23T06:31:07.808+09:00,982,82,2.81,19.1,46068,0.256
2023/6/23 6:41,2023-06-23T06:41:13.878+09:00,984,80,2.81,20,46674,0.269
2023/6/23 6:51,2023-06-23T06:51:20.051+09:00,984,76,2.81,21.3,47279,0.269
2023/6/23 7:01,2023-06-23T07:01:26.192+09:00,983,73,2.81,22.6,47885,0.238
2023/6/23 7:11,2023-06-23T07:11:32.357+09:00,979,69,2.81,23.1,48490,0.269
2023/6/23 7:21,2023-06-23T07:21:40.523+09:00,979,70,2.81,23.4,49098,0.25
2023/6/23 7:31,2023-06-23T07:31:46.733+09:00,980,68,2.81,23.9,49703,0.238
2023/6/23 7:41,2023-06-23T07:41:53.401+09:00,984,66,2.81,25.1,50309,0.238
2023/6/23 7:51,2023-06-23T07:51:59.659+09:00,982,61,2.81,25.6,50915,0.269
2023/6/23 8:02,2023-06-23T08:02:06.057+09:00,979,64,2.81,25,51520,0.25
2023/6/23 8:12,2023-06-23T08:12:12.202+09:00,979,62,2.81,24.8,52126,0.244
2023/6/23 8:22,2023-06-23T08:22:18.463+09:00,981,63,2.81,25.3,52731,0.238
2023/6/23 8:32,2023-06-23T08:32:28.198+09:00,979,60,2.81,25.6,53341,0.269
2023/6/23 8:42,2023-06-23T08:42:34.459+09:00,979,62,2.81,24.8,53946,0.238
2023/6/23 8:52,2023-06-23T08:52:40.613+09:00,985,63,2.81,24.6,54552,0.238
2023/6/23 9:02,2023-06-23T09:02:46.767+09:00,982,55,2.81,27,55157,0.238
2023/6/23 9:12,2023-06-23T09:12:52.912+09:00,984,51,2.81,28.6,55763,0.244
2023/6/23 9:22,2023-06-23T09:22:59.084+09:00,982,47,2.81,30.1,56368,0.238
2023/6/23 9:33,2023-06-23T09:33:05.106+09:00,981,47,2.81,29.5,56973,0.244
2023/6/23 9:43,2023-06-23T09:43:14.919+09:00,984,39,2.81,32.5,57582,0.232
2023/6/23 9:53,2023-06-23T09:53:21.163+09:00,984,37,2.81,33.2,58188,0.25
2023/6/23 10:03,2023-06-23T10:03:27.413+09:00,983,37,2.81,33,58793,0.256
2023/6/23 10:13,2023-06-23T10:13:33.726+09:00,982,41,2.81,31.4,59399,0.25
2023/6/23 10:23,2023-06-23T10:23:39.878+09:00,983,41,2.81,30.3,60004,0.244
2023/6/23 10:33,2023-06-23T10:33:46.287+09:00,981,40,2.81,30.6,60610,0.256
2023/6/23 10:43,2023-06-23T10:43:52.529+09:00,984,39,2.81,31.7,61216,0.238
2023/6/23 10:53,2023-06-23T10:53:58.770+09:00,979,36,2.81,32.2,61821,0.25
2023/6/23 11:04,2023-06-23T11:04:05.014+09:00,981,36,2.81,33.4,62427,0.25
2023/6/23 11:14,2023-06-23T11:14:14.863+09:00,983,32,2.81,35.2,63036,0.25
2023/6/23 11:24,2023-06-23T11:24:24.679+09:00,984,33,2.81,35.3,63645,0.238
2023/6/23 11:34,2023-06-23T11:34:30.934+09:00,982,33,2.81,34.7,64250,0.25
2023/6/23 11:44,2023-06-23T11:44:40.763+09:00,981,33,2.81,33.9,64859,0.256
2023/6/23 11:54,2023-06-23T11:54:46.994+09:00,979,33,2.81,32.5,65465,0.25
2023/6/23 12:04,2023-06-23T12:04:53.265+09:00,980,35,2.81,31.6,66070,0.238
2023/6/23 12:15,2023-06-23T12:15:03.093+09:00,982,34,2.81,32.7,66679,0.244
2023/6/23 12:25,2023-06-23T12:25:09.347+09:00,984,32,2.81,34.4,67285,0.244
2023/6/23 12:35,2023-06-23T12:35:15.576+09:00,985,31,2.81,34.2,67890,0.25
2023/6/23 12:45,2023-06-23T12:45:21.802+09:00,981,33,2.81,33,68496,0.25
2023/6/23 12:55,2023-06-23T12:55:27.878+09:00,981,34,2.81,33.6,69101,0.238
2023/6/23 13:05,2023-06-23T13:05:34.204+09:00,982,33,2.81,33.8,69707,0.244
2023/6/23 13:15,2023-06-23T13:15:40.447+09:00,984,34,2.81,33.4,70312,0.256
2023/6/23 13:25,2023-06-23T13:25:46.812+09:00,983,33,2.81,32.8,70918,0.238
2023/6/23 13:35,2023-06-23T13:35:52.768+09:00,982,34,2.81,32.5,71523,0.25
2023/6/23 13:45,2023-06-23T13:45:59.001+09:00,984,35,2.81,33,72129,0.238
2023/6/23 13:56,2023-06-23T13:56:05.355+09:00,985,32,2.81,33.7,72734,0.232
2023/6/23 14:06,2023-06-23T14:06:11.806+09:00,984,34,2.81,32.4,73340,0.25
2023/6/23 14:16,2023-06-23T14:16:18.119+09:00,982,35,2.81,30.8,73945,0.238
2023/6/23 14:26,2023-06-23T14:26:24.357+09:00,985,35,2.81,29.2,74551,0.244
2023/6/23 14:36,2023-06-23T14:36:30.599+09:00,984,38,2.81,27.8,75156,0.238
2023/6/23 14:46,2023-06-23T14:46:36.765+09:00,981,41,2.81,27.1,75762,0.238
2023/6/23 14:56,2023-06-23T14:56:42.923+09:00,982,43,2.81,26,76367,0.25
2023/6/23 15:06,2023-06-23T15:06:49.174+09:00,982,45,2.81,25.3,76973,0.256
2023/6/23 15:16,2023-06-23T15:16:55.800+09:00,984,47,2.81,24.7,77579,0.238
2023/6/23 15:27,2023-06-23T15:27:01.970+09:00,983,48,2.81,24.2,78184,0.256
2023/6/23 15:37,2023-06-23T15:37:11.721+09:00,981,50,2.81,23.6,78793,0.25
2023/6/23 15:47,2023-06-23T15:47:17.975+09:00,979,50,2.81,23.3,79399,0.25
2023/6/23 15:57,2023-06-23T15:57:24.127+09:00,979,50,2.81,23.1,80004,0.269
